"","id","name","host_since","host_location","host_response_time","host_is_superhost","listing_count","neighbourhood","property_type","room_type","accommodates","bathrooms","bedrooms","amenities","price","cleaning_fee","minimum_nights","maximum_nights","number_of_reviews","review_scores_rating","reviews_per_month"
"3246",5019306,"Sunny Duplex Condo + Parking","2014-05-22","Boston, Massachusetts, United States","within an hour","f",1,"South Boston","House","Entire home/apt",4,1.5,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$300.00","$100.00",2,1125,38,96,2.08
"3247",11474006,"Spacious apartment in South Boston","2015-03-10","Boston, Massachusetts, United States","within a day","f",1,"South Boston","Apartment","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in""}","$100.00","",1,1125,13,100,2.1
"3248",13636659,"Quarters on Dot - hostel style unit","2011-11-26","Boston, Massachusetts, United States","within a day","f",24,"South Boston","Other","Private room",2,5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Hair Dryer"",Iron}","$105.00","",2,30,0,NA,NA
"3249",11758169,"LOCATION! Modern Boston Home","2016-03-11","Boston, Massachusetts, United States","within an hour","t",1,"South Boston","House","Entire home/apt",8,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$199.00","$100.00",1,1125,28,96,5.71
"3250",13586841,"Quarters on Dot - hostel-style unit","2011-11-26","Boston, Massachusetts, United States","within a day","f",24,"South Boston","Other","Private room",2,5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$95.00","",2,30,2,80,0.91
"3251",7836038,"Comfortable room in large apartment","2014-07-13","Boston, Massachusetts, United States","within a few hours","f",1,"South Boston","Apartment","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$100.00","$20.00",1,1125,26,94,2.15
"3252",6705513,"One bedroom in a 2BD apartment","2014-04-19","Boston, Massachusetts, United States","within an hour","f",1,"South Boston","Apartment","Private room",1,1,1,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,Shampoo}","$96.00","",1,1125,30,93,2.03
"3253",7475557,"3 bed, 2 bath, by Downtown/Ocean/Telegraph Hill","2015-01-25","Boston, Massachusetts, United States","within an hour","t",7,"South Boston","Apartment","Entire home/apt",10,2,3,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$325.00","$200.00",1,1125,17,99,3.57
"3254",11653496,"Tourist Best Choice Penhouse Subway/Downtown","2013-06-16","Boston, Massachusetts, United States","within an hour","f",5,"South Boston","Condominium","Entire home/apt",6,2,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Street"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$330.00","$70.00",1,25,9,96,1.91
"3255",9507164,"West Broadway Quarters - hostel unit","2011-07-13","Boston, Massachusetts, United States","within a few hours","f",19,"South Boston","Other","Private room",2,6,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials}","$144.00","",2,1125,1,60,0.37
"3256",1887581,"2bdrm, Walk to Downtown, Waterfront","2011-08-14","Boston, Massachusetts, United States","within a few hours","f",2,"South Boston","Apartment","Entire home/apt",6,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$250.00","$100.00",2,1125,64,86,1.88
"3257",13586491,"Quarters on Dot - hostel-style unit","2011-07-13","Boston, Massachusetts, United States","within a few hours","f",19,"South Boston","Other","Private room",2,5,1,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}","$95.00","",2,30,2,90,0.92
"3258",11767622,"Tourist Best Choice Private Room Subway/Downtown","2013-06-16","Boston, Massachusetts, United States","within an hour","f",5,"South Boston","Condominium","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Street"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$118.00","$30.00",1,25,16,94,2.79
"3259",2412715,"Perfect Seaport Location ","2013-05-02","Boston, Massachusetts, United States","within a few hours","f",2,"South Boston","Apartment","Entire home/apt",4,2,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Elevator in Building"",Heating,""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}","$500.00","$100.00",4,6,2,90,0.07
"3260",13028935,"HUGE apartment in Southie","2016-05-14","Boston, Massachusetts, United States","within a few hours","f",1,"South Boston","Condominium","Entire home/apt",5,1,1,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$180.00","$30.00",2,7,1,100,0.46
"3261",12998582,"Spacious 2BR Brownstone in Central Southie","2014-04-11","Boston, Massachusetts, United States","within an hour","f",2,"South Boston","Apartment","Entire home/apt",6,1.5,2,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,Iron,""Laptop Friendly Workspace""}","$290.00","$50.00",2,1125,1,100,0.3
"3262",5590505,"1 bedroom Condo in South Boston","2015-03-08","Boston, Massachusetts, United States","N/A","f",1,"South Boston","Apartment","Entire home/apt",2,1,1,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}","$225.00","",3,6,1,100,0.06
"3263",13864415,"Comfy room (C) near T, convention center, downtown","2014-07-27","Massachusetts, United States","within an hour","f",5,"South Boston","Townhouse","Private room",2,2,1,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$99.00","$25.00",1,1125,3,93,1.67
"3264",2021274,"Modern Duplex 5 min to ConventionCt","2011-11-17","Boston, Massachusetts, United States","within an hour","f",1,"South Boston","Condominium","Private room",5,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$175.00","$25.00",1,1125,94,93,3.09
"3265",11947150,"Spacious 1BR/1BA +Patio in Southie!","2016-03-14","Boston, Massachusetts, United States","within a few hours","f",1,"South Boston","Condominium","Private room",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$125.00","",1,1125,3,100,0.63
"3266",6310903,"Charming Victorian Home","2015-05-06","Boston, Massachusetts, United States","within an hour","t",1,"South Boston","House","Entire home/apt",6,2.5,4,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$350.00","$125.00",2,30,39,97,2.45
"3267",395975,"Steps to Beach, Bars and Downtown!","2012-03-16","Boston, Massachusetts, United States","within a day","f",1,"South Boston","Apartment","Private room",3,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$88.00","$25.00",1,1125,13,98,0.52
"3268",5999291,"Charming 1BD Apt. South Boston","2013-10-22","Boston, Massachusetts, United States","within a day","f",1,"South Boston","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}","$150.00","",3,1125,15,96,0.96
"3269",4607307,"Southie Room","2014-11-17","Boston, Massachusetts, United States","N/A","f",1,"South Boston","Apartment","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",Kitchen,Doorman,Gym,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,Essentials,Shampoo}","$99.00","",1,1125,0,NA,NA
"3270",7933149,"West Broadway Quarters - hostel style unit","2011-07-13","Boston, Massachusetts, United States","within a few hours","f",19,"South Boston","Other","Private room",2,6,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}","$144.00","",2,1125,15,92,1.22
"3271",1887507,"Location!! Downtown Near Waterfront","2011-08-14","Boston, Massachusetts, United States","within a few hours","f",2,"South Boston","Apartment","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$100.00","$15.00",2,1125,42,87,1.22
"3272",13864196,"Pleasant room(B)Near T,downtown, convention center","2014-07-27","Massachusetts, United States","within an hour","f",5,"South Boston","Townhouse","Private room",2,2,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$125.00","$25.00",1,1125,7,91,4.77
"3273",5868798,"South Boston 2 Bedroom!","2015-04-02","US","N/A","f",1,"South Boston","Apartment","Entire home/apt",4,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$225.00","",1,1125,0,NA,NA
"3274",13044229,"Andrew Sq, South Boston - Modern Condo","2016-05-15","US","within a day","f",1,"South Boston","Apartment","Entire home/apt",2,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""Lock on Bedroom Door"",Hangers,""translation missing: en.hosting_amenity_50""}","$150.00","$75.00",1,1125,8,93,2.64
"3275",13863117,"Cozy room(A) near T and downtown Boston","2014-07-27","Massachusetts, United States","within an hour","f",5,"South Boston","Townhouse","Private room",2,2,1,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$119.00","$30.00",1,1125,7,94,3.5
"3276",12208307,"South Boston Apartment","2015-05-24","Boston, Massachusetts, United States","N/A","f",1,"South Boston","Apartment","Private room",1,1,1,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,Essentials,""24-Hour Check-in""}","$70.00","",1,1125,1,100,0.38
"3277",13306033,"Sunny in Southie - Trendy Downtown Digs","2014-08-20","Boston, Massachusetts, United States","within an hour","f",1,"South Boston","Apartment","Entire home/apt",6,1,2,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$300.00","$100.00",2,1125,0,NA,NA
"3278",5163162,"2 bed 1 bath near Downtown & Ocean","2015-01-25","Boston, Massachusetts, United States","within an hour","t",7,"South Boston","Apartment","Entire home/apt",8,1,2,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$200.00","$100.00",1,1125,68,95,3.78
"3279",14928333,"Spacious Private Room in Southie.","2015-06-19","Boston, Massachusetts, United States","N/A","f",1,"South Boston","Apartment","Private room",2,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer""}","$90.00","$25.00",1,1125,0,NA,NA
"3280",9013631,"3 bed 1 bath near Downtown & Ocean #3","2015-01-25","Boston, Massachusetts, United States","within an hour","t",7,"South Boston","Apartment","Entire home/apt",11,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}","$250.00","$150.00",1,1125,16,100,6.08
"3281",5851489,"1 bed in gorgeous S. Boston Condo","2011-05-23","Boston, Massachusetts, United States","within a few hours","f",1,"South Boston","Apartment","Private room",1,1,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$169.00","$50.00",1,1125,3,100,0.24
"3282",4196643,"3/1 Harvard MIT Downtown Subway","2012-09-17","Boston, Massachusetts, United States","within an hour","f",8,"South Boston","Apartment","Entire home/apt",6,1,3,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}","$99.00","$99.00",2,1125,72,85,3.04
"3283",11127085,"New construction w large patio","2015-01-19","US","N/A","f",1,"South Boston","Apartment","Entire home/apt",2,1.5,1,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Iron}","$500.00","",2,1125,0,NA,NA
